tick,timestamp,device_name,record_type,cpu_utilization,cpu_growth_rate,cpu_temperature,interrupt_rate,process_count,memory_utilization,interface_packet_rate,bandwidth_utilization,throughput_mbps,latency_ms,jitter_ms,packet_loss,queue_occupancy,interface_errors,bgp_events,ospf_events,tunnel_latency_ms,tunnel_packet_loss,tunnel_jitter_ms,route_changes,link_availability,link_status
245,1970-01-01T04:05:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,2.0,0.0015,0,0,0,0,53.0,0.0015,2.0,0,1.0,UP
246,1970-01-01T04:06:00Z,datacenter-1,device,60.37,0.0765,195.91,5067.07,123,47.99,8383.62,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,mpls-hub-1,device,65.37,-3.3453,241.1,8083.84,98,52.39,8383.62,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,branch-1,device,91.17,37.4547,227.33,2092.92,62,39.67,18583.62,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,branch-2,device,50.37,-40.5901,145.73,2041.92,58,36.82,8383.62,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,branch-3,device,53.25,-1.0035,151.49,2059.92,59,37.09,11983.62,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,branch-4,device,50.37,-3.8835,145.73,2041.92,58,36.82,8383.62,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0106,67.07,1.625,0.387,0.0773,10,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
246,1970-01-01T04:06:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1701,107.87,28.383,2.097,0.046144,174,0,0,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1058,67.07,21.578,1.632,0.078608,108,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
246,1970-01-01T04:06:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2569,81.47,88.457,5.139,0.080637,263,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
246,1970-01-01T04:06:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2115,67.07,109.002,6.809,0.04799,216,0,0,0,0.0,0.0,0.0,0,1.0,UP
246,1970-01-01T04:06:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8504,107.87,77.723,11.307,0.097739,870,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
246,1970-01-01T04:06:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4073,81.47,54.441,3.518,0.085758,417,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
246,1970-01-01T04:06:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
246,1970-01-01T04:06:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
246,1970-01-01T04:06:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.6,0.0008,0,0,0,0,13.0,0.0008,0.6,0,1.0,UP
246,1970-01-01T04:06:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.0,1.8,0.0015,0,0,0,0,48.0,0.0015,1.8,0,1.0,UP
246,1970-01-01T04:06:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,2.0,0.0015,0,0,0,0,53.0,0.0015,2.0,0,1.0,UP
247,1970-01-01T04:07:00Z,datacenter-1,device,67.86,7.4977,214.66,5103.58,125,49.04,12947.71,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,mpls-hub-1,device,69.42,4.0571,253.27,8115.14,99,52.83,11514.12,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,branch-1,device,50.44,-40.7235,145.88,2042.02,58,36.83,8404.3,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,branch-2,device,91.38,41.0099,227.75,2093.19,62,39.68,18637.63,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,branch-3,device,54.42,1.1771,153.85,2057.57,59,37.17,11514.12,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,branch-4,device,53.88,3.5172,152.77,2049.19,58,37.03,9837.89,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0154,97.85,1.625,0.387,0.080134,15,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
247,1970-01-01T04:07:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1256,79.67,28.383,2.097,0.046144,128,0,0,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1902,120.61,21.578,1.632,0.081442,194,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
247,1970-01-01T04:07:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2905,92.11,88.457,5.139,0.083471,297,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
247,1970-01-01T04:07:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2693,85.41,109.002,6.809,0.04799,275,0,0,0,0.0,0.0,0.0,0,1.0,UP
247,1970-01-01T04:07:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8528,108.17,77.723,11.307,0.100573,873,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
247,1970-01-01T04:07:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.427,85.41,55.622,3.568,0.088592,437,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
247,1970-01-01T04:07:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
247,1970-01-01T04:07:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
247,1970-01-01T04:07:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.6,0.0008,0,0,0,0,13.0,0.0008,0.6,0,1.0,UP
247,1970-01-01T04:07:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.0,1.8,0.0015,0,0,0,0,48.0,0.0015,1.8,0,1.0,UP
247,1970-01-01T04:07:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,2.0,0.0015,0,0,0,0,53.0,0.0015,2.0,0,1.0,UP
248,1970-01-01T04:08:00Z,datacenter-1,device,100.0,32.1368,295.0,5149.53,127,52.55,18691.65,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,mpls-hub-1,device,72.96,3.5368,263.88,8129.8,100,53.24,12980.34,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,branch-1,device,50.52,0.0765,146.04,2042.12,58,36.83,8424.98,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,branch-2,device,50.84,-40.5371,146.68,2043.12,58,36.85,8624.77,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,branch-3,device,50.52,-3.904,146.04,2042.12,58,36.83,8424.98,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,branch-4,device,50.52,-3.3641,146.04,2042.12,58,36.83,8424.98,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,126.69,1.625,0.387,0.082968,20,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
248,1970-01-01T04:08:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.135,85.62,28.383,2.097,0.046144,138,0,0,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1363,86.42,21.578,1.632,0.084276,139,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
248,1970-01-01T04:08:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.27,85.62,88.457,5.139,0.086305,276,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
248,1970-01-01T04:08:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.27,85.62,109.002,6.809,0.04799,276,0,0,0,0.0,0.0,0.0,0,1.0,UP
248,1970-01-01T04:08:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5377,68.2,77.723,11.307,0.103407,550,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
248,1970-01-01T04:08:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.337,67.4,50.22,3.342,0.091426,345,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
248,1970-01-01T04:08:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
248,1970-01-01T04:08:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
248,1970-01-01T04:08:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.6,0.0008,0,0,0,0,13.0,0.0008,0.6,0,1.0,UP
248,1970-01-01T04:08:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.0,1.8,0.0015,0,0,0,0,48.0,0.0015,1.8,0,1.0,UP
248,1970-01-01T04:08:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,2.0,0.0015,0,0,0,0,53.0,0.0015,2.0,0,1.0,UP
249,1970-01-01T04:09:00Z,datacenter-1,device,60.6,-39.405,196.49,5067.57,123,48.01,8445.66,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,mpls-hub-1,device,69.05,-3.9049,252.16,8098.87,98,52.68,9887.07,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,branch-1,device,54.6,4.0777,154.19,2057.86,59,37.18,11571.56,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,branch-2,device,54.6,3.758,154.19,2057.86,59,37.18,11571.56,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,branch-3,device,54.05,3.5359,153.11,2049.44,58,37.04,9887.07,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,branch-4,device,50.6,0.0765,146.19,2042.23,58,36.84,8445.66,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0116,73.33,1.625,0.387,0.085801,11,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
249,1970-01-01T04:09:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1353,85.83,28.383,2.097,0.046144,138,0,0,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1353,85.83,21.578,1.632,0.08711,138,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
249,1970-01-01T04:09:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2494,79.1,88.457,5.139,0.089139,255,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
249,1970-01-01T04:09:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2313,73.33,109.002,6.809,0.04799,236,0,0,0,0.0,0.0,0.0,0,1.0,UP
249,1970-01-01T04:09:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7298,92.57,77.723,11.307,0.106241,747,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
249,1970-01-01T04:09:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3667,73.33,51.999,3.417,0.09426,375,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
249,1970-01-01T04:09:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
249,1970-01-01T04:09:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
249,1970-01-01T04:09:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.6,0.0008,0,0,0,0,13.0,0.0008,0.6,0,1.0,UP
249,1970-01-01T04:09:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.0,1.8,0.0015,0,0,0,0,48.0,0.0015,1.8,0,1.0,UP
249,1970-01-01T04:09:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,2.0,0.0015,0,0,0,0,53.0,0.0015,2.0,0,1.0,UP
250,1970-01-01T04:10:00Z,datacenter-1,device,60.67,0.0765,196.68,5067.73,123,48.02,8466.34,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,mpls-hub-1,device,65.67,-3.3828,242.01,8084.66,98,52.41,8466.34,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,branch-1,device,54.68,0.0868,154.37,2058.0,59,37.18,11600.27,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,branch-2,device,50.67,-3.9246,146.34,2042.33,58,36.84,8466.34,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,branch-3,device,50.67,-3.3828,146.34,2042.33,58,36.84,8466.34,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,branch-4,device,92.0,41.4099,229.01,2094.0,62,39.72,18799.68,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0107,67.73,1.625,0.387,0.088635,10,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
250,1970-01-01T04:10:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1266,80.27,28.383,2.097,0.046144,129,0,0,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1068,67.73,21.578,1.632,0.089944,109,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
250,1970-01-01T04:10:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2136,67.73,88.457,5.139,0.091973,218,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
250,1970-01-01T04:10:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3439,109.06,109.002,6.809,0.04799,352,0,0,0,0.0,0.0,0.0,0,1.0,UP
250,1970-01-01T04:10:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6328,80.27,77.723,11.307,0.109075,648,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
250,1970-01-01T04:10:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5453,109.06,62.719,3.863,0.097094,558,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
250,1970-01-01T04:10:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
250,1970-01-01T04:10:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
250,1970-01-01T04:10:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.6,0.0008,0,0,0,0,13.0,0.0008,0.6,0,1.0,UP
250,1970-01-01T04:10:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.0,1.8,0.0015,0,0,0,0,48.0,0.0015,1.8,0,1.0,UP
250,1970-01-01T04:10:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,2.0,0.0015,0,0,0,0,53.0,0.0015,2.0,0,1.0,UP
251,1970-01-01T04:11:00Z,datacenter-1,device,60.75,0.0765,196.87,5067.9,123,48.02,8487.03,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,mpls-hub-1,device,65.75,0.0765,242.24,8084.87,98,52.42,8487.03,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,branch-1,device,54.77,0.0868,154.54,2058.14,59,37.19,11628.99,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,branch-2,device,54.77,4.0983,154.54,2058.14,59,37.19,11628.99,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,branch-3,device,50.75,0.0765,146.5,2042.44,58,36.84,8487.03,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,branch-4,device,54.77,-37.2351,154.54,2058.14,59,37.19,11628.99,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0107,67.9,1.625,0.387,0.091469,10,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
251,1970-01-01T04:11:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1269,80.46,28.383,2.097,0.046144,129,0,0,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1269,80.46,21.578,1.632,0.092778,129,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
251,1970-01-01T04:11:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2141,67.9,88.457,5.139,0.094807,219,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
251,1970-01-01T04:11:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.2538,80.46,109.002,6.809,0.04799,259,0,0,0,0.0,0.0,0.0,0,1.0,UP
251,1970-01-01T04:11:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7335,93.03,77.723,11.307,0.111908,751,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
251,1970-01-01T04:11:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4023,80.46,54.139,3.506,0.099928,411,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
251,1970-01-01T04:11:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
251,1970-01-01T04:11:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
251,1970-01-01T04:11:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.6,0.0008,0,0,0,0,13.0,0.0008,0.6,0,1.0,UP
251,1970-01-01T04:11:00Z,ipsec-hub-to-branch3,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.0,1.8,0.0015,0,0,0,0,48.0,0.0015,1.8,0,1.0,UP
251,1970-01-01T04:11:00Z,ipsec-hub-to-branch4,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,2.0,0.0015,0,0,0,0,53.0,0.0015,2.0,0,1.0,UP
252,1970-01-01T04:12:00Z,datacenter-1,device,64.86,4.1085,207.14,5093.26,124,48.59,11657.71,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,mpls-hub-1,device,65.82,0.0765,242.47,8085.08,98,52.43,8507.71,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,branch-1,device,92.42,37.6548,229.85,2094.54,62,39.75,18907.71,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,branch-2,device,92.42,37.6548,229.85,2094.54,62,39.75,18907.71,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,branch-3,device,92.42,41.6765,229.85,2094.54,62,39.75,18907.71,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,branch-4,device,99.94,45.1743,244.89,2117.55,64,40.4,23510.83,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,datacenter-1_to_mpls-hub-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0127,80.66,1.625,0.387,0.094303,13,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
252,1970-01-01T04:12:00Z,mpls-hub-1_to_branch-1,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1729,109.66,28.383,2.097,0.046144,177,0,0,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,mpls-hub-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1729,109.66,21.578,1.632,0.095612,177,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
252,1970-01-01T04:12:00Z,mpls-hub-1_to_branch-3,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3458,109.66,88.457,5.139,0.09764,354,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
252,1970-01-01T04:12:00Z,mpls-hub-1_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4039,128.07,109.002,6.809,0.04799,413,0,0,0,0.0,0.0,0.0,0,1.0,UP
252,1970-01-01T04:12:00Z,branch-1_to_branch-2,link,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,126.84,77.723,11.307,0.114742,1024,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
252,1970-01-01T04:12:00Z,branch-3_to_branch-4,link,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8484,169.67,80.902,4.621,0.102762,868,0,0,0,0.0,0.0,0.0,0,0.5,DEGRADED
252,1970-01-01T04:12:00Z,ipsec-dc-to-hub,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.2,0.0002,0,0,0,0,2.0,0.0002,0.2,0,1.0,UP
252,1970-01-01T04:12:00Z,ipsec-hub-to-branch1,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.8,0.0008,0,0,0,0,16.0,0.0008,0.8,0,1.0,UP
252,1970-01-01T04:12:00Z,ipsec-hub-to-branch2,tunnel,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.6,0.0008,0,0,0,0,13.0,0.0008,0.6,0,1.0,UP
